datetime,src2_temp_d,src2_pres_d,src2_hum_d,iot_temp_d,iot_pres_d,iot_hum_d
2019-01-02 23:00:00,0.5333759999999987,0.08999999999991815,-2.0,-0.07000000000000028,6.129999999990105,0.0
2019-01-03 00:00:00,0.9584100000000007,0.07000000000005002,-1.5,0.4300000000000006,54.14000000001397,0.0
2019-01-03 01:00:00,0.3805859999999974,0.22499999999990905,0.5,0.45999999999999996,73.89999999999418,0.0
2019-01-03 02:00:00,0.07500600000000013,0.23500000000024102,0.0,5.670000000000001,-43.25,0.0
2019-01-03 03:00:00,0.5722680000000011,-0.165000000000191,-2.5,0.28999999999999826,40.939999999987776,-18.879999999999995
2019-01-03 04:00:00,0.8361780000000021,-0.44499999999993634,-3.5,-3.08,-160.52999999998428,-14.170000000000009
2019-01-03 05:00:00,0.17779200000000017,-0.2400000000000091,-0.5,-0.23999999999999844,-47.18000000000757,23.6
2019-01-03 06:00:00,-0.6194940000000031,-0.16000000000008185,1.5,-1.5899999999999999,-29.25999999999476,0.4100000000000037
2019-01-03 07:00:00,-0.566711999999999,-0.4299999999998363,1.5,-0.6099999999999994,-15.830000000001746,3.4499999999999993
2019-01-03 08:00:00,-0.7556159999999963,-0.27500000000009095,1.5,-0.21000000000000085,23.360000000000582,1.5
2019-01-03 09:00:00,-0.7111680000000042,0.10500000000001819,1.5,-0.6500000000000021,44.0,3.4299999999999997
2019-01-03 10:00:00,-0.40003200000000305,0.4199999999998454,2.0,-0.46999999999999886,27.50999999999476,2.4400000000000013
2019-01-03 11:00:00,-0.8611799999999938,0.5350000000001955,2.0,-2.6199999999999974,42.58999999999651,8.509999999999998
2019-01-03 12:00:00,-0.5972700000000017,0.2099999999999227,0.0,-2.0000000000000036,9.730000000010477,19.51
2019-01-03 13:00:00,-0.025002000000000635,0.13999999999998636,0.0,2.490000000000002,15.619999999995343,-2.1700000000000053
2019-01-03 14:00:00,0.01389000000000351,0.1450000000000955,0.5,1.08,14.410000000003492,-16.36999999999999
2019-01-03 15:00:00,0.17223599999999095,-0.14000000000010004,-0.5,0.7299999999999986,-59.44999999999709,-11.260000000000005
2019-01-03 16:00:00,0.3055800000000062,-0.28499999999996817,0.5,-0.24999999999999822,-7.170000000012806,0.0
2019-01-03 17:00:00,0.2861340000000041,-0.20499999999992724,0.0,0.6799999999999979,3.1300000000046566,0.0
2019-01-03 18:00:00,0.0972299999999926,-0.03500000000019554,0.0,-0.2699999999999978,-25.839999999996508,0.0
2019-01-03 19:00:00,-0.019445999999994967,0.07000000000016371,-0.5,0.6999999999999975,45.38000000000466,0.0
2019-01-03 20:00:00,0.025001999999997082,-0.02500000000009095,-1.0,-1.2499999999999982,-22.79000000000815,0.0
2019-01-03 21:00:00,-0.002777999999999281,1.1368683772161603e-13,0.5,1.2300000000000004,-21.619999999995343,0.0
2019-01-03 22:00:00,0.027780000000001692,0.11999999999989086,-0.5,-0.3800000000000008,15.44999999999709,0.0
2019-01-03 23:00:00,0.6333839999999977,0.11500000000012278,-2.0,-0.13000000000000078,23.919999999998254,0.0
2019-01-04 00:00:00,0.9889680000000016,0.09999999999990905,-1.5,0.4300000000000015,-0.41999999999825377,0.0
2019-01-04 01:00:00,0.3139139999999987,0.11000000000012733,0.0,0.11999999999999922,61.68000000000757,0.0
2019-01-04 02:00:00,0.09445199999999865,0.084999999999809,-0.5,4.6899999999999995,59.75999999999476,0.0
2019-01-04 03:00:00,0.5639340000000033,-0.15499999999997272,-2.5,2.51,-22.44000000000233,-19.159999999999997
2019-01-04 04:00:00,0.7389479999999988,-0.334999999999809,-3.0,-4.35,-115.63999999999942,-16.70000000000001
2019-01-04 05:00:00,0.327804000000004,-0.19000000000016826,-0.5,-0.129999999999999,-66.72000000000116,25.23000000000001
2019-01-04 06:00:00,-0.3778080000000088,-0.15499999999997272,2.0,-0.6499999999999986,-46.330000000001746,-0.24000000000000554
2019-01-04 07:00:00,-0.6750539999999958,-0.36000000000001364,1.5,-2.150000000000002,17.84000000001106,9.879999999999999
2019-01-04 08:00:00,-0.9000720000000015,-0.22000000000002728,2.0,0.759999999999998,-0.27000000000407454,-0.6899999999999977
2019-01-04 09:00:00,-1.0056359999999955,0.21000000000003638,2.0,-0.7899999999999956,47.679999999993015,0.5199999999999996
2019-01-04 10:00:00,-0.6000480000000046,0.39000000000010004,2.0,-0.2700000000000031,46.919999999998254,1.4300000000000033
2019-01-04 11:00:00,-0.18334799999999518,0.27999999999985903,1.0,-2.1499999999999986,43.65000000000873,9.059999999999995
2019-01-04 12:00:00,-0.14445600000000525,0.2400000000000091,-0.5,-3.960000000000001,24.75999999999476,20.47
2019-01-04 13:00:00,-0.4111440000000002,0.37000000000011823,0.5,3.8200000000000003,9.60000000000582,-3.6499999999999915
2019-01-04 14:00:00,-0.26668799999999493,0.2099999999999227,1.0,1.459999999999999,-24.220000000001164,-11.350000000000009
2019-01-04 15:00:00,0.18612599999999802,-0.21500000000003183,1.0,0.16000000000000192,-11.60000000000582,-14.799999999999997
2019-01-04 16:00:00,0.3555839999999968,-0.4199999999999591,0.5,0.08999999999999808,-66.94000000000233,0.0
2019-01-04 17:00:00,0.3194700000000026,-0.30500000000006366,-0.5,0.7200000000000006,5.670000000012806,0.0
2019-01-04 18:00:00,0.13889999999999958,-0.10999999999989996,-2.500000000000007,-0.17999999999999972,-25.360000000015134,0.0
2019-01-04 19:00:00,0.019446000000002073,-0.005000000000109139,-0.4999999999999858,-0.22999999999999865,21.54000000000815,0.0
2019-01-04 20:00:00,0.044447999999999155,-0.024999999999863576,0.9999999999999929,0.34999999999999787,-32.89999999999418,0.0
2019-01-04 21:00:00,-0.0027780000000010574,-1.1368683772161603e-13,-1.0,-0.3699999999999992,41.21999999998661,0.0
2019-01-04 22:00:00,-0.15001200000000026,0.22000000000002728,0.5,0.6300000000000008,57.520000000004075,0.0
2019-01-04 23:00:00,0.5194860000000023,0.25499999999999545,-1.5,-0.13000000000000078,-12.15999999998894,0.0
2019-01-05 00:00:00,1.075085999999997,0.10000000000013642,-2.0,-0.2500000000000009,1.6599999999889405,0.0
2019-01-05 01:00:00,0.2750219999999981,0.084999999999809,1.5,0.40000000000000124,61.61000000000058,0.0
2019-01-05 02:00:00,-0.011111999999995348,0.055000000000063665,-0.5,5.329999999999999,-5.8399999999965075,0.0
2019-01-05 03:00:00,0.5889359999999986,-0.16499999999996362,-3.0,1.6300000000000017,-8.029999999998836,-6.349999999999994
2019-01-05 04:00:00,0.8528459999999995,-0.31500000000005457,-2.5,-3.440000000000003,-63.68000000000757,-33.02000000000001
2019-01-05 05:00:00,0.22223999999999933,-0.18499999999994543,-0.5,-1.2799999999999976,-104.42999999999302,27.060000000000002
2019-01-05 06:00:00,-0.5278199999999948,-0.15499999999997272,1.0,-0.3099999999999987,-24.25999999999476,0.480000000000004
2019-01-05 07:00:00,-0.4361460000000079,-0.37000000000011823,0.5,-1.7100000000000044,-21.010000000009313,9.899999999999999
2019-01-05 08:00:00,-0.6722759999999965,-0.22499999999990905,1.5,0.42000000000000526,46.520000000004075,-2.5600000000000023
2019-01-05 09:00:00,-1.047305999999999,0.22000000000002728,3.0,-0.7000000000000028,39.86999999999534,2.8800000000000026
2019-01-05 10:00:00,-0.6694979999999973,0.40499999999985903,2.0,0.33999999999999986,14.639999999999418,1.9400000000000013
2019-01-05 11:00:00,-0.35280600000000817,0.3450000000000273,1.0,-2.91,59.2100000000064,5.789999999999996
2019-01-05 12:00:00,-0.32502599999999404,0.2700000000000955,1.0,-3.9400000000000013,53.39999999999418,28.750000000000007
2019-01-05 13:00:00,-0.30002399999999696,0.25499999999999545,0.5,4.5000000000000036,-3.569999999992433,-15.09000000000001
2019-01-05 14:00:00,-0.0694500000000069,0.11999999999989086,0.0,0.5499999999999972,-31.670000000012806,-2.989999999999988
2019-01-05 15:00:00,0.23612999999999928,-0.15999999999985448,0.0,0.9700000000000006,-24.529999999984284,-16.790000000000006
2019-01-05 16:00:00,0.33336000000000254,-0.3100000000000591,-0.5,-1.2199999999999989,-46.89000000001397,0.0
2019-01-05 17:00:00,0.2750219999999999,-0.22500000000002274,-0.5,1.1499999999999986,3.820000000006985,0.0
2019-01-05 18:00:00,0.08611800000000258,0.014999999999986358,-1.0,0.23000000000000043,-17.720000000001164,0.0
2019-01-05 19:00:00,0.04444800000000093,-0.01499999999987267,-0.5,-0.1399999999999988,15.779999999998836,0.0
2019-01-05 20:00:00,0.03611399999999776,-0.09000000000014552,0.5,-0.34000000000000163,39.48000000001048,0.0
2019-01-05 21:00:00,-0.06667200000000228,0.06500000000005457,0.5,1.2600000000000016,-29.330000000016298,0.0
2019-01-05 22:00:00,-0.005555999999998562,0.1150000000000091,0.0,-1.7800000000000011,-6.719999999986612,0.0
2019-01-05 23:00:00,0.497262000000001,0.09999999999990905,-1.5,1.5399999999999991,52.529999999998836,0.0
2019-01-06 00:00:00,0.8278440000000007,0.040000000000190994,-1.0,-0.08999999999999808,13.869999999995343,0.0
2019-01-06 01:00:00,0.4028099999999988,0.09499999999979991,0.0,-0.21000000000000085,57.45999999999185,0.0
2019-01-06 02:00:00,0.302801999999998,0.14000000000010004,-1.0,6.789999999999999,-30.34999999999127,0.0
2019-01-06 03:00:00,0.5639340000000015,-0.125,-2.5,0.13000000000000256,-5.5200000000040745,-25.200000000000003
2019-01-06 04:00:00,0.7056119999999986,-0.3300000000000409,-3.5,-3.6600000000000037,-60.129999999990105,2.020000000000003
2019-01-06 05:00:00,0.5028180000000049,-0.22000000000002728,-2.0,-0.49999999999999645,-67.51000000000931,8.550000000000004
2019-01-06 06:00:00,-0.2889120000000034,-0.17499999999984084,0.5,-1.2500000000000036,-41.14999999999418,5.5099999999999945
2019-01-06 07:00:00,-0.7917299999999976,-0.290000000000191,2.0,-0.6099999999999959,1.459999999991851,5.210000000000001
2019-01-06 08:00:00,-0.980634000000002,-0.14999999999986358,2.5,-0.5500000000000043,-1.8499999999912689,0.879999999999999
2019-01-06 09:00:00,-1.0111920000000012,0.23499999999989996,3.0,-0.399999999999995,72.81999999999243,2.950000000000003
2019-01-06 10:00:00,-0.6417179999999973,0.4250000000000682,2.5,-0.09000000000000341,13.35000000000582,0.14999999999999858
2019-01-06 11:00:00,-0.29724600000000123,0.31500000000005457,1.0,-2.16,67.57000000000698,8.799999999999997
2019-01-06 12:00:00,-0.2111280000000022,0.1999999999998181,0.0,-3.9800000000000004,-9.300000000017462,29.430000000000007
2019-01-06 13:00:00,-0.4111439999999966,0.21000000000003638,0.0,4.460000000000001,12.110000000015134,-15.530000000000008
2019-01-06 14:00:00,-0.3055799999999991,0.10500000000013188,1.0,0.7200000000000006,7.769999999989523,-13.629999999999995
2019-01-06 15:00:00,0.21390599999999438,-0.12000000000011823,0.5,-0.33000000000000007,-17.39999999999418,-9.14
2019-01-06 16:00:00,0.4833720000000028,-0.24499999999989086,-0.5,1.0999999999999996,-29.29000000000815,0.0
2019-01-06 17:00:00,0.4055880000000016,-0.19500000000005002,-0.5,-0.7999999999999989,-42.50999999999476,0.0
2019-01-06 18:00:00,-0.0833400000000033,-0.024999999999977263,1.0,0.9599999999999991,7.990000000005239,0.0
2019-01-06 19:00:00,-0.01944599999999852,-0.11000000000001364,-0.5,0.6699999999999999,-10.630000000004657,0.0
2019-01-06 20:00:00,0.18612600000000157,-0.1450000000000955,-1.0,-1.33,-4.559999999997672,0.0
2019-01-06 21:00:00,-0.06389399999999945,0.10000000000013642,0.5,0.6600000000000001,-3.6000000000058208,0.0
2019-01-06 22:00:00,0.0222239999999978,0.17499999999995453,0.0,0.1399999999999988,36.40000000000873,0.0
2019-01-06 23:00:00,0.5611560000000004,0.10999999999989996,-2.0,-0.5599999999999987,48.2899999999936,0.0
2019-01-07 00:00:00,0.8195100000000011,0.11000000000012733,-2.5,0.75,25.910000000003492,0.0
2019-01-07 01:00:00,0.33613799999999827,0.25,0.5,0.39000000000000057,49.58999999999651,0.0
2019-01-07 02:00:00,0.32780400000000043,0.17499999999995453,-0.5,3.6499999999999986,-38.56999999999243,0.0
2019-01-07 03:00:00,0.6222720000000006,-0.22499999999990905,-2.5,2.74,-2.970000000015716,-6.75
2019-01-07 04:00:00,0.6167160000000003,-0.4550000000001546,-2.5,-3.3199999999999985,-92.52999999998428,-28.61
2019-01-07 05:00:00,0.11945400000000106,-0.23499999999989996,-0.5,-0.8100000000000023,-27.90000000000873,18.089999999999996
2019-01-07 06:00:00,-0.5361540000000034,-0.13000000000010914,1.5,-1.8199999999999967,-61.70999999999185,12.510000000000005
2019-01-07 07:00:00,-0.5528219999999955,-0.3849999999998772,1.5,-0.05000000000000426,1.7199999999866122,2.1899999999999977
2019-01-07 08:00:00,-0.7417260000000034,-0.25499999999999545,2.0,0.03000000000000469,-13.169999999983702,0.28000000000000114
2019-01-07 09:00:00,-0.8917380000000001,0.2299999999999045,2.0,-1.4600000000000044,78.49999999998545,3.2399999999999984
2019-01-07 10:00:00,-0.4250339999999966,0.43000000000006366,1.5,0.15000000000000213,29.45000000001164,1.8500000000000014
2019-01-07 11:00:00,-0.22501800000000216,0.4049999999999727,1.5,-1.6099999999999994,39.629999999990105,7.050000000000001
2019-01-07 12:00:00,-0.30280200000000335,0.2949999999999591,1.0,-2.1000000000000014,17.660000000003492,26.019999999999996
2019-01-07 13:00:00,-0.3583619999999961,0.13000000000010914,-0.5,1.9200000000000017,34.370000000009895,-16.339999999999996
2019-01-07 14:00:00,-0.20279399999999725,0.05499999999994998,-0.5,2.0,-16.60000000000582,-19.53
2019-01-07 15:00:00,0.20834999999999582,-0.014999999999986358,-1.0,1.759999999999998,-18.54000000000815,-10.989999999999995
2019-01-07 16:00:00,0.4111440000000002,-0.08000000000004093,-2.0,-2.719999999999999,-10.970000000001164,8.629999999999995
2019-01-07 17:00:00,0.31113599999999764,-0.08499999999992269,-1.5,1.259999999999998,-23.789999999993597,-24.590000000000003
2019-01-07 18:00:00,-0.10834199999999683,-0.07000000000005002,0.5,-2.599999999999996,-21.789999999993597,38.44
2019-01-07 19:00:00,-0.22779600000000144,-0.035000000000081855,0.5,2.7399999999999967,28.229999999995925,-16.059999999999988
2019-01-07 20:00:00,0.041670000000003427,-0.12499999999988631,0.5,-3.4899999999999984,-36.320000000006985,33.91999999999999
2019-01-07 21:00:00,-0.03333600000000558,-0.07000000000005002,1.5,3.1799999999999997,-13.349999999991269,-25.319999999999993
2019-01-07 22:00:00,-0.16390199999999666,0.09000000000003183,1.5,0.33000000000000007,66.0399999999936,-4.900000000000006
2019-01-07 23:00:00,0.5611560000000022,0.11000000000001364,-1.000000000000007,-1.83,17.5,1.740000000000009
2019-01-08 00:00:00,0.9834119999999977,0.13499999999987722,-1.999999999999993,0.39000000000000057,-9.089999999996508,-0.8700000000000045
2019-01-08 01:00:00,0.25835400000000064,0.09500000000014097,0.5000000000000071,0.4399999999999995,51.75,0.0
2019-01-08 02:00:00,0.23057399999999895,-0.02500000000009095,-0.5000000000000071,7.449999999999999,-21.619999999995343,0.0
2019-01-08 03:00:00,0.56949,-0.2099999999999227,-2.0,-1.8899999999999988,-26.19000000001688,-33.239999999999995
2019-01-08 04:00:00,0.5139300000000002,-0.31500000000005457,-2.0,-2.2600000000000016,-55.67999999997846,20.22999999999999
2019-01-08 05:00:00,0.24724199999999996,-0.10999999999989996,-1.0,-0.9799999999999969,-51.09000000001106,3.460000000000008
2019-01-08 06:00:00,-0.24168599999999785,-0.07500000000004547,-0.5,-0.37000000000000455,-23.419999999998254,6.739999999999995
2019-01-08 07:00:00,-0.4111440000000002,-0.43000000000006366,0.5,-0.4599999999999973,-37.10000000000582,-4.109999999999999
2019-01-08 08:00:00,-0.7195020000000021,-0.32000000000005,2.0,0.08999999999999986,15.44999999999709,7.060000000000002
2019-01-08 09:00:00,-0.8806259999999995,0.1850000000001728,2.5,-0.6999999999999993,35.95000000001164,-2.1300000000000026
2019-01-08 10:00:00,-0.4472580000000015,0.3849999999998772,2.5,0.28999999999999915,80.50999999999476,0.29000000000000625
2019-01-08 11:00:00,-0.33891599999999755,0.31999999999993634,1.0,-2.3099999999999987,-31.419999999998254,4.109999999999992
2019-01-08 12:00:00,-0.35002799999999823,0.2800000000000864,0.5,-4.110000000000003,56.74000000000524,26.910000000000004
2019-01-08 13:00:00,-0.1666800000000066,0.2999999999999545,-1.0,4.010000000000002,-2.4900000000052387,-21.03
2019-01-08 14:00:00,-0.011111999999997124,0.1650000000000773,-1.0,0.16000000000000014,28.59999999999127,20.770000000000003
2019-01-08 15:00:00,0.21112799999999865,-0.10999999999989996,0.0,1.25,-39.439999999987776,-29.060000000000002
2019-01-08 16:00:00,0.327804000000004,-0.24500000000011823,0.0,-0.9199999999999999,-31.860000000000582,0.0
2019-01-08 17:00:00,0.2527979999999985,-0.18500000000005912,0.0,1.2200000000000006,-14.220000000001164,0.0
2019-01-08 18:00:00,-0.32780400000000043,-0.1999999999999318,2.5,-0.1800000000000015,19.389999999999418,0.0
2019-01-08 19:00:00,-0.07778400000000119,-0.04000000000007731,0.5,0.5100000000000016,25.35999999998603,0.0
2019-01-08 20:00:00,0.3222480000000001,0.11000000000001364,-2.0,-0.21000000000000085,-52.529999999984284,0.0
2019-01-08 21:00:00,-0.061115999999998394,0.08500000000003638,0.5,-0.20999999999999996,23.80999999999767,0.0
2019-01-08 22:00:00,-0.0055560000000003384,0.13000000000010914,0.0,0.5,16.039999999993597,0.0
2019-01-08 23:00:00,0.6028260000000003,0.12999999999988177,-2.5,-0.8600000000000003,22.180000000007567,0.0
2019-01-09 00:00:00,0.9806340000000002,0.06500000000005457,-3.0,0.8200000000000003,32.86999999999534,0.0
2019-01-09 01:00:00,0.3305819999999997,0.049999999999954525,0.0,-0.1299999999999999,63.19000000000233,0.0
2019-01-09 02:00:00,0.13334399999999924,0.09500000000002728,0.0,5.130000000000001,-57.79999999998836,0.0
2019-01-09 03:00:00,0.5167079999999995,-0.13000000000010914,-1.5,0.5199999999999987,-5.320000000021537,0.0
2019-01-09 04:00:00,0.5417100000000019,-0.33999999999991815,-1.0,0.049999999999998934,-72.88999999998487,-43.9
2019-01-09 05:00:00,0.22501800000000038,-0.2799999999999727,-0.5,-3.2099999999999973,-58.66000000000349,24.229999999999997
2019-01-09 06:00:00,-0.4805940000000035,-0.10500000000001819,1.0,-0.7600000000000016,-15.460000000006403,13.380000000000003
2019-01-09 07:00:00,-0.800063999999999,-0.1349999999999909,1.0,-1.4199999999999982,-11.509999999994761,4.82
2019-01-09 08:00:00,-0.7222799999999978,-0.2799999999999727,0.5,-0.030000000000001137,29.30999999999767,-0.8700000000000045
2019-01-09 09:00:00,-0.7361700000000013,0.04499999999995907,2.5,-0.870000000000001,12.990000000005239,4.1100000000000065
2019-01-09 10:00:00,-0.4639259999999972,0.37000000000000455,2.5,0.9699999999999989,28.479999999995925,-4.930000000000003
2019-01-09 11:00:00,-0.22501800000000216,0.30499999999995,0.5,-3.149999999999995,48.919999999998254,16.689999999999998
2019-01-09 12:00:00,-0.1889040000000044,0.2500000000001137,-0.5,-1.9400000000000048,28.130000000004657,11.98
2019-01-09 13:00:00,-0.28613399999999345,0.2599999999999909,0.0,3.4800000000000004,-15.440000000002328,-5.949999999999989
2019-01-09 14:00:00,-0.22224000000000288,0.14499999999986812,0.0,-1.0999999999999979,29.35000000000582,-3.1000000000000156
2019-01-09 15:00:00,0.18056999999999945,-0.1150000000000091,0.5,1.17,-51.49000000000524,-16.459999999999994
2019-01-09 16:00:00,0.45003600000000077,-0.21499999999980446,0.0,0.3899999999999988,-44.26000000000931,0.0
2019-01-09 17:00:00,0.30002399999999696,-0.14500000000020918,-0.5,0.33999999999999986,27.500000000014552,0.0
2019-01-09 18:00:00,-0.2777999999999956,-0.1999999999998181,1.0,0.13000000000000078,-28.14000000001397,0.0
2019-01-09 19:00:00,-0.18056999999999945,0.009999999999990905,0.5,0.120000000000001,15.030000000013388,0.0
2019-01-09 20:00:00,0.2639099999999974,0.03499999999985448,-0.5,-0.10000000000000142,-20.660000000003492,0.0
2019-01-09 21:00:00,0.09723000000000326,-0.03999999999996362,0.0,0.16999999999999993,42.429999999993015,0.0
2019-01-09 22:00:00,-0.0527820000000041,0.1449999999999818,0.5,-0.4800000000000004,-17.09999999999127,0.0
2019-01-09 23:00:00,0.3611399999999989,0.11500000000012278,-1.5,0.8800000000000008,19.569999999992433,0.0
2019-01-10 00:00:00,0.7667280000000023,0.01499999999987267,-2.0,-0.6999999999999993,75.49000000000524,0.0
2019-01-10 01:00:00,0.46670400000000356,0.08500000000015007,0.5,0.4999999999999991,27.69999999999709,0.0
2019-01-10 02:00:00,0.33891599999999755,0.19499999999993634,-1.5,5.08,-20.70999999999185,0.0
2019-01-10 03:00:00,0.519485999999997,-0.13000000000010914,-3.5,2.919999999999999,-39.120000000009895,-10.959999999999994
2019-01-10 04:00:00,0.5528220000000026,-0.40499999999985903,-2.5,-6.399999999999999,-70.86999999999534,-30.62000000000001
2019-01-10 05:00:00,0.2778000000000027,-0.20000000000004547,-1.0,0.7600000000000016,-49.11000000000058,32.040000000000006
2019-01-10 06:00:00,-0.2889120000000034,-0.125,1.0,-0.37000000000000455,-31.470000000001164,3.269999999999996
2019-01-10 07:00:00,-0.5444880000000012,-0.3550000000000182,1.5,-1.639999999999997,-22.330000000001746,3.820000000000004
2019-01-10 08:00:00,-0.8222880000000004,-0.21500000000003183,2.5,0.2699999999999996,36.23000000001048,-3.789999999999999
2019-01-10 09:00:00,-0.9472979999999964,0.21000000000003638,2.5,-0.870000000000001,39.90999999998894,4.969999999999999
2019-01-10 10:00:00,-0.5444880000000012,0.3849999999999909,2.0,1.0600000000000023,36.39999999999418,0.4099999999999966
2019-01-10 11:00:00,-0.23335200000000356,0.32999999999992724,0.5,-3.3599999999999994,43.50000000001455,6.400000000000006
2019-01-10 12:00:00,-0.10834199999999328,0.28500000000008185,-1.0,-3.6600000000000037,40.75,22.019999999999996
2019-01-10 13:00:00,-0.2583540000000042,0.30500000000006366,0.5,3.580000000000002,-34.51000000000931,-1.5999999999999979
2019-01-10 14:00:00,-0.2916899999999991,0.14999999999997726,1.0,2.34,14.139999999999418,-25.390000000000008
2019-01-10 15:00:00,0.03611399999999776,-0.1750000000000682,0.5,-1.75,-36.029999999998836,18.970000000000013
